CustomerID,Name,Age,AvgWeeklySales,AvgDrinks
1,Marva Cardenas,-1.3018290434307647,-0.3521003968719499,-0.6685077822039596
2,Francine Fischer,0.604880962895341,1.3165493100429426,2.217327792458678
3,Kian Goddard,-0.24812088204002206,1.3165493100429426,0.774410005127359
4,Jibran Quraishi,-1.3018290434307647,-1.1864252503293962,-0.6685077822039596
5,Noreen Branch,0.9561170166922552,1.3165493100429426,0.774410005127359
6,Brain Dulaney,-0.19794430292617715,-1.1864252503293962,-0.6685077822039596
7,Armen Romo,0.7052341211230309,-0.3521003968719499,-0.6685077822039596
8,Maya Steele,-0.24812088204002206,1.3165493100429426,2.217327792458678
9,Dan Drayton,1.1568233331476347,0.48222445658549634,0.774410005127359
10,Niew Leekpai,1.558235966058394,1.3165493100429426,0.774410005127359
11,Vinicio Robles,0.9561170166922552,0.48222445658549634,-0.6685077822039596
12,Naiyana Kunakorn,-0.8000632522923158,-0.3521003968719499,-0.6685077822039596
13,Gerson Toro,0.10311517175689217,1.3165493100429426,-0.6685077822039596
14,Ansel Loiselle,-0.7498866731784709,0.48222445658549634,-0.6685077822039596
15,Eleanor Bryan,-1.3018290434307647,-1.1864252503293962,-0.6685077822039596
16,Jeanie Sheppard,1.3073530704891694,1.3165493100429426,1.4958688987930184
17,Burnell Plourde,1.457882807830704,1.3165493100429426,2.217327792458678
18,Consuelo Navarro,1.1066467540337899,-0.3521003968719499,-0.6685077822039596
19,Elwood McGee,-1.0509461478615403,1.3165493100429426,-0.6685077822039596
20,Freda Conley,-1.3018290434307647,1.3165493100429426,-0.6685077822039596
21,Carolos Lamy,1.6585891242860835,1.3165493100429426,1.4958688987930184
22,Rocco Yarborough,-1.3520056225446095,-1.1864252503293962,-0.6685077822039596
23,Janna Gamble,-1.2516524643169198,-1.1864252503293962,-0.6685077822039596
24,Carlene O'Neill,-0.3986506193815567,-1.1864252503293962,0.774410005127359
25,Neandro Baeza,-1.3520056225446095,-0.3521003968719499,-0.6685077822039596
26,Patrick Lorenzen,1.1568233331476347,1.3165493100429426,-0.6685077822039596
27,Sonia Harrison,-1.2516524643169198,1.3165493100429426,-0.6685077822039596
28,Roman Pilcher,-0.8502398314061607,-1.1864252503293962,-0.6685077822039596
29,Vicky Erickson,0.7052341211230309,-1.1864252503293962,-0.6685077822039596
30,Zachary Parsons,1.6585891242860835,0.48222445658549634,-0.6685077822039596
31,Deanna Ball,1.1066467540337899,-0.3521003968719499,-0.6685077822039596
32,Billie Stonge,-0.29829746115386696,1.3165493100429426,0.774410005127359
33,Delmar Pelchat,-0.34847404026771184,-0.3521003968719499,-0.6685077822039596
34,Jeanne Vestergaard,1.2571764913753245,0.48222445658549634,2.217327792458678
35,Alaine Poisson,1.6084125451722386,-1.1864252503293962,0.774410005127359
36,Sophia Garner,0.3539980673261166,-1.1864252503293962,-0.6685077822039596
37,Daitaro Ishida,-1.0007695687476954,1.3165493100429426,-0.6685077822039596
38,Nicholas Rose,1.4077062287168591,-0.3521003968719499,-0.6685077822039596
39,Anthony Frizzell,-1.3018290434307647,1.3165493100429426,-0.6685077822039596
40,Chad Corbitt,1.457882807830704,-1.1864252503293962,-0.6685077822039596
41,Mara Rasmussen,-0.34847404026771184,1.3165493100429426,-0.6685077822039596
42,Lonnie Schindler,1.3073530704891694,1.3165493100429426,-0.6685077822039596
43,Rhonda Hughes,0.15329175087073704,-0.3521003968719499,1.4958688987930184
44,Linwood Guay,0.9561170166922552,-1.1864252503293962,0.774410005127359
45,Margo Ayers,-1.15129930608923,1.3165493100429426,-0.6685077822039596
46,Abbi Byrne,1.1066467540337899,0.48222445658549634,-0.6685077822039596
47,Margret Villarreal,-1.15129930608923,0.48222445658549634,-0.6685077822039596
48,Jenny Norgaard,-1.15129930608923,-1.1864252503293962,-0.6685077822039596
49,Joann Chambers,0.2536449090984268,0.48222445658549634,1.4958688987930184
50,Abby Burris,-1.2516524643169198,1.3165493100429426,-0.6685077822039596
51,Victoria Gray,-0.09759114469848738,-0.3521003968719499,-0.6685077822039596
52,Naowarat Kurusarttra,-0.7498866731784709,-0.3521003968719499,-0.6685077822039596
53,Jeanette Frandsen,0.7052341211230309,0.48222445658549634,0.774410005127359
54,Pedro Fielder,0.30382148821227173,0.48222445658549634,-0.6685077822039596
55,Iselda Bahena,1.3575296496030143,1.3165493100429426,-0.6685077822039596
56,Ethan Rincon,-1.1011227269753852,-1.1864252503293962,-0.6685077822039596
57,Thaddeus Danforth,0.0027620135292023874,-0.3521003968719499,-0.6685077822039596
58,Giovanni Vera,1.3073530704891694,-0.3521003968719499,0.774410005127359
59,Victoria Holloway,0.5045278046676512,-1.1864252503293962,0.774410005127359
60,Lucas Sondergaard,0.052938592643047275,-1.1864252503293962,-0.6685077822039596
61,Autumn Prince,-0.34847404026771184,-1.1864252503293962,-0.6685077822039596
62,Ireneo Piccio,-1.15129930608923,1.3165493100429426,-0.6685077822039596
63,Erembourg Ratte,0.45435122555380636,-0.3521003968719499,0.774410005127359
64,Nazzareno Piccio,-1.201475885203075,-1.1864252503293962,-0.6685077822039596
65,Rodrigo Romani,0.45435122555380636,-1.1864252503293962,0.774410005127359
66,Vaughn Oquendo,-1.0007695687476954,0.48222445658549634,-0.6685077822039596
67,Jennifer Davey,-1.2516524643169198,-1.1864252503293962,-0.6685077822039596
68,Joshua Murphy,1.0062935958061001,-1.1864252503293962,-0.6685077822039596
69,Germain Arenas,1.1568233331476347,-0.3521003968719499,2.217327792458678
70,Nelida Zamora,-0.29829746115386696,-1.1864252503293962,2.217327792458678
71,Jensigne Carlsen,1.4077062287168591,-1.1864252503293962,1.4958688987930184
72,Wade Munger,-1.201475885203075,1.3165493100429426,-0.6685077822039596
73,Demi Vadeboncoeur,-0.699710094064626,0.48222445658549634,2.217327792458678
74,Carey Merrill,1.558235966058394,-1.1864252503293962,-0.6685077822039596
75,Erik Collado,-0.8502398314061607,-1.1864252503293962,-0.6685077822039596
76,Letha Walls,0.15329175087073704,-1.1864252503293962,0.774410005127359
77,Bellamy Garnier,-0.9505929896338504,-1.1864252503293962,-0.6685077822039596
78,Rosie Reeves,0.7052341211230309,-1.1864252503293962,2.217327792458678
79,Amalio Pizarro,-0.9505929896338504,-0.3521003968719499,-0.6685077822039596
80,Nickolas McLaughlin,-0.5993569358369363,-1.1864252503293962,0.774410005127359
81,Modesto Cabán,0.2536449090984268,1.3165493100429426,-0.6685077822039596
82,Holly Franklin,1.3575296496030143,-1.1864252503293962,-0.6685077822039596
83,Kari Tran,-0.5491803567230914,1.3165493100429426,0.774410005127359
84,Rajab Shammas,1.0062935958061001,0.48222445658549634,0.774410005127359
85,Aaliyah Briggs,0.5547043837814961,1.3165493100429426,1.4958688987930184
86,Arnold Valenti,0.15329175087073704,-0.3521003968719499,1.4958688987930184
87,Adam Brooks,1.558235966058394,0.48222445658549634,-0.6685077822039596
88,Aisha Witt,0.9561170166922552,1.3165493100429426,0.774410005127359
89,Zachary Fellows,0.3539980673261166,-1.1864252503293962,-0.6685077822039596
90,Vittoria Mancini,-1.15129930608923,-1.1864252503293962,-0.6685077822039596
91,Adam Bjerregaard,-1.15129930608923,-1.1864252503293962,-0.6685077822039596
92,Generosa Esposito,-1.0007695687476954,0.48222445658549634,-0.6685077822039596
93,Jimmie Turman,-0.8502398314061607,-0.3521003968719499,-0.6685077822039596
94,Naomi Sharp,-0.14776772381233227,1.3165493100429426,-0.6685077822039596
95,Abel Bevins,0.2536449090984268,-0.3521003968719499,2.217327792458678
96,Abdul-Alim Mikhail,-0.8502398314061607,-1.1864252503293962,-0.6685077822039596
97,Corinne Horn,-0.24812088204002206,0.48222445658549634,-0.6685077822039596
98,Frederic Towle,-1.3520056225446095,0.48222445658549634,-0.6685077822039596
99,Dwayne Passmore,1.056470174919945,0.48222445658549634,-0.6685077822039596
100,Gordon Fredrickson,1.3073530704891694,-0.3521003968719499,-0.6685077822039596
101,Daisuke Nakayama,-0.29829746115386696,-1.1864252503293962,0.774410005127359
102,Francesca Lombardi,-1.0509461478615403,0.48222445658549634,-0.6685077822039596
103,Viv Pichardo,0.3539980673261166,0.48222445658549634,2.217327792458678
104,Fabio Jaramillo,-1.1011227269753852,-0.3521003968719499,-0.6685077822039596
105,Den Kojima,-1.0007695687476954,-0.3521003968719499,-0.6685077822039596
106,Sheldon Comeaux,1.4077062287168591,0.48222445658549634,-0.6685077822039596
107,Jeannette Kjaer,-1.3018290434307647,-0.3521003968719499,-0.6685077822039596
108,Mayra Stephenson,-1.3018290434307647,1.3165493100429426,-0.6685077822039596
109,Agnano Brito,1.0062935958061001,1.3165493100429426,0.774410005127359
